title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
External Ingress Control for Cloud Run,-,https://servian.dev/@betsy-varghese,https://servian.dev/external-ingress-control-for-cloud-run-afb3852c0d57?source=search_post---------52,"[<time datetime=""2020-12-23T00:11:20.514Z"">Dec 22, 2020</time>]",100,0 responses,5 min read,"['cloud-computing', 'software-development', 'hardware', 'productivity', 'programming', 'cloud-computing', 'software-development', 'hardware', 'productivity', 'programming']","['https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fhow-to-squash-git-commits-9a095c1bc1fc', 'https:\\u002F\\u002Fmedium.com\\u002Fthink-do-tank\\u002Fdyne-org-a-decade-in-perspective-55685c538dfb', 'https:\\u002F\\u002Fmedium.com\\u002Fanalytics-vidhya\\u002Fusecase-with-rds-snapshot-export-to-s3-8dcf9bce9488', 'https:\\u002F\\u002Fjhamayank.medium.com\\u002Fintroduction-6c6c4c462955', 'https:\\u002F\\u002Faronakhmad.medium.com\\u002Fweb-scraping-with-python-c35de38762ea', 'https:\\u002F\\u002Ftheapisxyz.medium.com\\u002Fthe-apis-whitepaper-summary-bc59683b7dd2', 'https:\\u002F\\u002Fsuyog942.medium.com\\u002Fmongodb-aggregation-framework-and-mapper-reducer-program-3b227d25b76e', 'https:\\u002F\\u002Fmedium.com\\u002Ftrivago-tech\\u002Fhow-working-as-a-product-owner-helped-me-be-a-better-engineer-and-vice-versa-c090c209d165', 'https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002Fstop-using-external-hard-drives-389f401f2f29']"
Calling External APIs in Terraform Cloud Sentinel Policies,Introducing Sentinel’s HTTP import and…,https://medium.com/@rberlind,https://medium.com/hashicorp-engineering/calling-external-apis-in-terraform-cloud-sentinel-policies-d541be0756b6?source=search_post---------53,"[<time datetime=""2019-12-03T08:20:06.032Z"">Dec 3, 2019</time>]",12,0 responses,7 min read,"['kubernetes', 'istio', 'kubernetes-engine', 'google-cloud-platform', 'kubernetes', 'istio', 'kubernetes-engine', 'google-cloud-platform']",['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fistio-grpc-loadbalancing-with-gcp-internal-loadbalancer-ilb-1b058b517640']
Unique dashboards for external customers with Google Cloud,-,https://medium.com/@pascal.brokmeier,https://medium.com/datamindedbe/unique-dashboards-for-external-customers-with-google-cloud-f5e1bcf947a?source=search_post---------54,"[<time datetime=""2019-10-23T14:14:16.557Z"">Oct 23, 2019</time>]",9,0 responses,5 min read,"['tech', 'cloud-computing', 'technews', 'tech', 'cloud-computing', 'technews']",['https:\\u002F\\u002Fmedium.com\\u002Fthe-technews\\u002Fsamsung-external-ssd-t1-is-the-smallest-fastest-and-most-stylish-ssd-ever-b99d795beee']
Spring boot external configuration with spring cloud config and spring actuator,-,https://medium.com/@firas-messaoudi,https://medium.com/@firas-messaoudi/spring-boot-external-configuration-with-spring-cloud-config-and-spring-actuator-60603f2ff23f?source=search_post---------55,"[<time datetime=""2020-07-06T11:05:36.088Z"">Jul 6, 2020</time>]",4,0 responses,4 min read,"['poetry', 'flash-fiction', 'poetry', 'flash-fiction']",['https:\\u002F\\u002Fmedium.com\\u002F@michaelthompson_15510\\u002Fi-am-stretching-through-the-vacuum-external-color-has-dissipated-36882f4424f4']
Working on On-prem/External Airflow with Google Cloud Platform(GCP),-,https://medium.com/@ashishpatel0720,https://medium.com/codebrace/working-on-on-prem-external-airflow-with-google-cloud-platform-gcp-5b2e77b0e3ba?source=search_post---------56,"[<time datetime=""2021-03-11T13:18:30.324Z"">Mar 11, 2021</time>]",2,0 responses,4 min read,"['envoy-proxy', 'google-cloud-platform', 'authorization', 'istio', 'istio-service-mesh', 'envoy-proxy', 'google-cloud-platform', 'authorization', 'istio', 'istio-service-mesh']","['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fenvoy-external-authorization-server-envoy-ext-authz-helloworld-82eedc7f8122', 'https:\\u002F\\u002Fmedium.com\\u002Fworldremit\\u002Fsonyas-journey-international-business-consultant-to-full-stack-dev-9254598bc2c0', 'https:\\u002F\\u002Fblog.okmeter.io\\u002Fpgbouncer-monitoring-improvements-in-recent-versions-5905f5d1a1ed', 'https:\\u002F\\u002Fashikshafi0.medium.com\\u002Fhow-would-i-learn-to-code-if-its-for-now-part-2-61f04d9e2aac', 'https:\\u002F\\u002Fmedium.com\\u002F@geistfantom\\u002Fintroducing-the-geist-podl-8657c1f82691', 'https:\\u002F\\u002Fmedium.com\\u002F@juancarloscamacho01\\u002Fintegrate-flutter-app-mobile-and-web-with-cloud-firestore-74dbbffd1e1b', 'https:\\u002F\\u002Ffaun.pub\\u002Fistio-in-gke-part-4-distributed-tracing-using-jaeger-basic-10947d30233a', 'https:\\u002F\\u002Fmedium.com\\u002Ffalconforce\\u002Ffalconfriday-dcom-scm-lateral-movement-0xff05-e74b69f91a7a', 'https:\\u002F\\u002Fmedium.com\\u002F@mathtick\\u002Fhow-humans-physically-use-python-816b45bcfe33']"
Sync External Git Repository to Cloud Manager Repository,Sync External Git Repository to Cloud Manager…,https://medium.com/@techforum,https://medium.com/tech-learnings/sync-external-git-repository-to-cloud-manager-repository-342525fb13c0?source=search_post---------57,"[<time datetime=""2020-12-11T18:11:26.844Z"">Dec 11, 2020</time>]",1,0 responses,4 min read,"['google-cloud-platform', 'ai-platform', 'cloud-computing', 'database', 'gcp-weekly', 'google-cloud-platform', 'ai-platform', 'cloud-computing', 'database', 'gcp-weekly']","['https:\\u002F\\u002Fbetterprogramming.pub\\u002Ftaking-advantage-of-firebases-free-hosting-for-my-personal-site-36f1b81bc8a1', 'https:\\u002F\\u002Fnadaa-taiyab.medium.com\\u002Fwhat-i-learned-teaching-intro-to-python-for-girl-develop-it-b455d2ed175d', 'https:\\u002F\\u002Fseason-wang.medium.com\\u002Fuse-aws-ecs-fargate-deploy-microservices-aca6d2fa3bd6', 'https:\\u002F\\u002Fmedium.com\\u002Fsrm-mic\\u002F25-lesser-known-python-modules-that-can-improve-the-way-we-code-28f1af661374', 'https:\\u002F\\u002Fmedium.com\\u002F@ashanbrown\\u002Fcode-review-etiquette-guidlines-8c03d66ac7e1', 'https:\\u002F\\u002Fnamburger.medium.com\\u002Fbuild-your-own-budget-ai-cloud-with-googles-coral-edgetpu-technology-66854340ecd3', 'https:\\u002F\\u002Fblog.devgenius.io\\u002Fdjango-react-authentication-part-1-d351726b284d', 'https:\\u002F\\u002Frobert-peng-pr.medium.com\\u002Flinked-list-cycle-ii-af5cce754add', 'https:\\u002F\\u002Fgarg-ravish.medium.com\\u002Fai-platform-training-using-external-database-platform-e581069645f8']"
External Hard Drives with Cloud Storage & Backup Options,-,https://medium.com/@kavya_3110,https://medium.com/@kavya_3110/external-hard-drives-with-cloud-storage-backup-options-1745b76513da?source=search_post---------58,"[<time datetime=""2016-12-15T05:59:45.325Z"">Dec 14, 2016</time>]",0,0 responses,3 min read,"['aws', 'gcp', 'terraform', 'google-cloud-platform', 'aws', 'gcp', 'terraform', 'google-cloud-platform']",['https:\\u002F\\u002Fmedium.com\\u002F@fede.agu\\u002Ftaking-values-from-a-external-terraform-state-bfbb08ce4dfd']
Internal & External Roles for Company Cloud Security,-,https://medium.com/@oneneck,https://medium.com/@oneneck/internal-external-roles-for-company-cloud-security-d21130dc5451?source=search_post---------59,"[<time datetime=""2018-11-26T22:43:45.329Z"">Nov 26, 2018</time>]",0,0 responses,2 min read,"['google-cloud-platform', 'networking', 'performance', 'google-cloud-platform', 'networking', 'performance']","['https:\\u002F\\u002Fmedium.com\\u002F@roomikat3\\u002Fflash-stock-firmware-on-samsung-galaxy-c5-pro-sm-c5018-ef66a1dd9054', 'https:\\u002F\\u002Fdaviddurairaj.medium.com\\u002Fcs371p-week-3-david-durairaj-2d6b4a7df4af', 'https:\\u002F\\u002Fmohankumar194950.medium.com\\u002Fsecure-kubernetes-with-ingress-f74ae3e5b6ad', 'https:\\u002F\\u002Fmedium.com\\u002Fwalmartglobaltech\\u002Frendezvous-with-kafka-a-simple-guide-to-get-started-48db3b921cc', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fwhat-are-enums-in-rust-c166afd66a10', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fwhat-kind-of-problems-can-quantum-computers-solve-63234eb9fd76', 'https:\\u002F\\u002Fmedium.com\\u002F@creativesparksolutions\\u002F10-best-android-libraries-for-android-app-development-updated-for-2018-efdaa76bdfec', 'https:\\u002F\\u002Fmedium.com\\u002Fjavarevisited\\u002Fgetting-started-with-collection-framework-part-1-f2b546adcf29', 'https:\\u002F\\u002Fmedium.com\\u002F@duhroach\\u002Finternal-ip-vs-external-ip-performance-76f15a650356']"
The Future for Rent,We’ve traded music collections for streaming media and external hard drives for…,https://medium.com/@bansi,https://medium.com/tomorrow-in-progress/the-future-for-rent-1813c4806c6c?source=search_post---------60,"[<time datetime=""2017-03-09T19:28:18.179Z"">Mar 9, 2017</time>]",80,10 responses,4 min read,"['cloud', 'artificial-intelligence', 'data-analytics', 'application-modernization', 'google-maps', 'future-of-work', 'cloud', 'artificial-intelligence', 'data-analytics', 'application-modernization', 'google-maps', 'future-of-work', 'google-cloud-platform', 'mysql', 'replication', 'data', 'google-cloud-platform', 'mysql', 'replication', 'data']","['https:\\u002F\\u002Fmedium.com\\u002F@jstarhead\\u002Fstakenet-xsn-tpos-on-your-own-vps-guide-349d229dd030', 'https:\\u002F\\u002Fmedium.com\\u002F@sa7manmazhar\\u002Fnavigating-frontend-web-performance-36f48f2735e', 'https:\\u002F\\u002Fmedium.com\\u002F@dilipjain0504\\u002Fquick-start-with-django-27fb62cb0d10', 'https:\\u002F\\u002Fmedium.com\\u002F@kelvin.lin\\u002F3-honest-thoughts-on-mcmasters-software-engineering-and-management-program-d16591fe0c32', 'https:\\u002F\\u002Fmedium.com\\u002F@MichalFoksa\\u002Fjenkins-x-preview-environment-3bf2424a05e4', 'https:\\u002F\\u002Falonso-delarte.medium.com\\u002Fsetting-up-scala-for-intellij-is-very-easy-5fbdd4f1e777', 'https:\\u002F\\u002Fmedium.com\\u002F@deployhub\\u002Fhow-is-the-kubernetes-pipeline-different-e80ec25e3a8f', 'https:\\u002F\\u002Fmedium.com\\u002Firon-io-blog\\u002Fextending-ironfunctions-with-api-add-ons-listeners-and-middleware-3a31bfcb9aad', 'https:\\u002F\\u002Fblog.searce.com\\u002Fconfigure-external-master-for-cloudsql-replicate-vm-mysql-to-cloudsql-1f0e059e1cc6']"
"SD-WAN, the answer to all networking needs",-,https://medium.com/@chaitali294,https://medium.com/@chaitali294/sd-wan-the-answer-to-all-networking-needs-6e77d0e7e067?source=search_post---------61,"[<time datetime=""2018-02-06T14:41:10.745Z"">Feb 6, 2018</time>]",0,0 responses,5 min read,"['cloud-computing', 'startup', 'hardware', 'cloud-storage', 'data', 'cloud-computing', 'startup', 'hardware', 'cloud-storage', 'data']",['https:\\u002F\\u002Fmedium.com\\u002F@kavya_3110\\u002Fexternal-hard-drives-with-cloud-storage-backup-options-1745b76513da']
[Cloud lock-in] Overview and pros and cons of cloud lock-in / Azure,-,https://medium.com/@vunvulear,https://medium.com/@vunvulear/cloud-lock-in-overview-and-pros-and-cons-of-cloud-lock-in-azure-87eba643a707?source=search_post---------62,"[<time datetime=""2021-07-08T10:09:04.622Z"">Jul 8, 2021</time>]",0,0 responses,4 min read,[],"['https:\\u002F\\u002Fmedium.com\\u002Fincerto\\u002Fhow-to-be-rational-about-rationality-432e96dd4d1a', 'https:\\u002F\\u002Fmedium.com\\u002F@LucaDellAnna\\u002Fan-addition-some-external-behavior-bias-or-trait-might-not-be-directly-beneficial-but-might-be-a-96b02155303e', 'https:\\u002F\\u002Fstevengambardella.medium.com\\u002Fbad-ideas-are-taking-good-people-88950ff88f78', 'https:\\u002F\\u002Fmedium.com\\u002F@Taler\\u002Flife-and-death-a78f38ed1bf9', 'https:\\u002F\\u002Fmedium.com\\u002F@meanyp\\u002Fdivinely-ordained-individualism-ciceros-natural-law-16154f37c919', 'https:\\u002F\\u002Fmedium.com\\u002F@kiranx\\u002Fi-must-worry-its-just-what-i-do-how-can-you-be-so-calm-at-a-time-like-this-6a1aa6e54919', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-sophist\\u002Fcontemplating-fatherhood-b297fe2a466', 'https:\\u002F\\u002Fmedium.com\\u002F@reilsokolaj\\u002Fwhy-do-chimpanzees-beat-us-9dd60d883344', 'https:\\u002F\\u002Fmedium.com\\u002F@Siegfried_69095\\u002Fon-consciousness-9185214d6abf', 'https:\\u002F\\u002Fmedium.com\\u002Fbecominghuman-tylerkleeberger\\u002Fwhat-it-means-to-be-part-of-society-e71236fadb6d']"
Send Device-to-Device Push Notification using Firebase Cloud Messaging without using external server,-,https://medium.com/@rs728,https://medium.com/mindorks/send-device-to-device-push-notification-using-firebase-cloud-messaging-without-using-external-769476c79ffd?source=search_post---------63,"[<time datetime=""2019-07-21T12:56:58.384Z"">Jul 21, 2019</time>]",389,13 responses,4 min read,"['azure', 'machine-learning', 'health', 'healthcare', 'cloud-computing', 'azure', 'machine-learning', 'health', 'healthcare', 'cloud-computing']","['https:\\u002F\\u002Fmedium.com\\u002F@avraham.paz\\u002Fresearch-labs-at-healthcare-providers-1e65da66fe80', 'https:\\u002F\\u002Fvic-maculaitis.medium.com\\u002Faml-look-back-and-remediation-projects-a6f71ecba6a2', 'https:\\u002F\\u002Fmedium.com\\u002F@esmee.caecilia\\u002F11-jobs-that-will-be-replaced-by-robots-in-the-next-25-years-4ee7d214b30', 'https:\\u002F\\u002Fmedium.com\\u002F@samkenyon\\u002Fheterarchies-and-society-of-minds-origins-694c6e892240', 'https:\\u002F\\u002Fcoffeebeansconsulting.medium.com\\u002Fdeepfake-a-new-formula-for-phishing-9d0ea25a73c', 'https:\\u002F\\u002Fonezero.medium.com\\u002Fan-a-i-movie-service-could-one-day-serve-you-a-new-custom-film-every-time-241395352821', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fhaving-a-friend-named-ai-6963e90a88ba', 'https:\\u002F\\u002Fmedium.com\\u002Fraidbots\\u002Fraidbots-discord-bot-5a342f19809b', 'https:\\u002F\\u002Fmedium.com\\u002Fwomen-in-ai-ethics\\u002Fbuilding-inclusive-ethical-and-accessible-ai-for-healthcare-70d6ee9a493a']"
Create Operation for External REST in Visual Builder Cloud Service,-,https://medium.com/@shraybansal,https://medium.com/@shraybansal/create-operation-for-external-rest-in-visual-builder-cloud-service-1084577d0963?source=search_post---------64,"[<time datetime=""2017-09-22T10:48:25.556Z"">Sep 22, 2017</time>]",6,0 responses,2 min read,"['spark', 'big-data', 'cloud-computing', 'software-development', 'programming', 'spark', 'big-data', 'cloud-computing', 'software-development', 'programming']","['https:\\u002F\\u002Fcherono-mj.medium.com\\u002Fhandling-anomalies-in-r-dbba164b4ee1', 'https:\\u002F\\u002Fcherono-mj.medium.com\\u002Ffeature-scaling-cfdf503e6a4f', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fdid-singapore-obey-lockdown-rules-2aef5e55ad2c', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fgenerating-spotify-playlists-with-unsupervised-learning-abac60182022', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fhow-to-get-notified-when-your-model-is-done-training-with-knockknock-483a0475f82c', 'https:\\u002F\\u002Fhilalalhwaiti.medium.com\\u002Fstarbucks-challenge-4cd1426f154e', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Frare-diseases-challenges-faced-in-building-cost-effectiveness-model-7bebf39f8776', 'https:\\u002F\\u002Fpub.towardsai.net\\u002Falgorithmic-trading-models-cyclical-methods-94f211d5250f', 'https:\\u002F\\u002Fmedium.com\\u002Fadaltas\\u002Fimporting-data-to-databricks-external-tables-et-delta-lake-4318b3b8d151']"
Reading Nested JSON Data from External REST in Visual Builder Cloud Service,-,https://medium.com/@shraybansal,https://medium.com/@shraybansal/reading-nested-json-data-from-external-rest-in-visual-builder-cloud-service-1feb9c6d520c?source=search_post---------65,"[<time datetime=""2017-10-10T08:26:56.695Z"">Oct 10, 2017</time>]",6,1 response,3 min read,"['spring-boot', 'spring-cloud-config', 'spring-actuator', 'microservices', 'spring-boot', 'spring-cloud-config', 'spring-actuator', 'microservices']","['https:\\u002F\\u002Fsujithreddy-es.medium.com\\u002Fintegration-guide-huawei-account-kit-overview-88d2c5c82c83', 'https:\\u002F\\u002Fm-singh19994.medium.com\\u002Fhow-to-deploy-wordpress-aplication-on-aws-cloud-103d20f19101', 'https:\\u002F\\u002Fmedium.com\\u002F@tantro87\\u002Fadditional-lights-mod-1-16-3-1-16-2-1-16-1-1-15-2-review-and-install-updates-4b11f86c3af', 'https:\\u002F\\u002Frodpadev.medium.com\\u002Fgood-developer-the-secret-is-in-the-details-f9f2247ea5b1', 'https:\\u002F\\u002Fsabir69261.medium.com\\u002Fintegrating-ansible-with-docker-77c8f0590c09', 'https:\\u002F\\u002Fmedium.com\\u002Fintelligentmachines\\u002Fistio-https-traffic-secure-your-service-mesh-using-ssl-certificate-ac20ec2b6cd6', 'https:\\u002F\\u002Fvertexnetwork.medium.com\\u002Fdisboard-is-arguably-the-most-effective-discord-server-listing-website-for-discord-servers-84d18479e437', 'https:\\u002F\\u002Furrenew.medium.com\\u002Fhow-to-change-text-in-legend-on-excel-for-mac-4c57fdf4d49b', 'https:\\u002F\\u002Ffiras-messaoudi.medium.com\\u002Fspring-boot-external-configuration-with-spring-cloud-config-and-spring-actuator-60603f2ff23f']"
-,-,https://medium.com/@vikceo,https://medium.com/oracle-saas-paas/how-to-embed-a-external-url-into-oracle-sales-cloud-using-page-integration-65579549622e?source=search_post---------66,"[<time datetime=""2019-06-15T00:49:08.371Z"">Jun 14, 2019</time>]",0,0 responses,3 min read,"['alibabacloud', 'security', 'networking', 'cloud-enterprise-network', 'global-accelerator', 'alibabacloud', 'security', 'networking', 'cloud-enterprise-network', 'global-accelerator']","['https:\\u002F\\u002Fmedium.com\\u002Fasecuritysite-when-bob-met-alice\\u002Ftowards-tokenization-and-tethered-tokens-4d818fc883b', 'https:\\u002F\\u002Finmediatesg.medium.com\\u002Fhow-insurtech-startups-can-protect-their-important-data-during-a-cyber-attack-in-5-ways-8c54eee23a5', 'https:\\u002F\\u002Fmedium.com\\u002Fasecuritysite-when-bob-met-alice\\u002Fmoving-the-internet-to-tls-1-3-asap-1a3649f7bbd1', 'https:\\u002F\\u002Fmedium.com\\u002Fdataseries\\u002Ffive-important-tools-for-disaster-recovery-fc9b0286a', 'https:\\u002F\\u002Fkswap-finance.medium.com\\u002Fdecipher-trading-mining-and-how-to-take-advantage-of-it-2112d2eed9e2', 'https:\\u002F\\u002Fmedium.com\\u002Fnightdragonnews\\u002Fnightvision-fireside-chat-fireeye-ceo-kevin-mandia-22e666f55b59', 'https:\\u002F\\u002Fmedium.com\\u002Fbuilding-worldview\\u002Frewarding-data-controllers-cbe2483c48fd', 'https:\\u002F\\u002Fmedium.com\\u002Fasecuritysite-when-bob-met-alice\\u002Fthe-most-profitable-industry-in-the-world-just-became-a-little-less-profitable-555c93e90c97', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fbest-practices-for-building-secure-global-networks-internal-and-external-10aab7e6f123']"
External Application Config with Spring Cloud Kubernetes,-,https://medium.com/@josh.m.l.wood,https://medium.com/@josh.m.l.wood/external-application-config-with-spring-cloud-kubernetes-f963d74450d?source=search_post---------67,"[<time datetime=""2019-08-02T16:41:56.010Z"">Aug 2, 2019</time>]",0,0 responses,11 min read,"['kubernetes', 'iterm2', 'cloud-pak-for-data', 'openshift', 'ibm', 'kubernetes', 'iterm2', 'cloud-pak-for-data', 'openshift', 'ibm']",['https:\\u002F\\u002Fhanusiak-tomasz.medium.com\\u002Fusing-iterm2-to-work-with-openshift-clusters-to-manage-cloud-pak-for-data-b2f3224fbca8']
-,-,https://medium.com/@conycarrasco,https://medium.com/@conycarrasco/saving-your-data-in-a-cloud-storage-or-in-external-hard-drives-883c533d5fe4?source=search_post---------68,"[<time datetime=""2014-11-10T12:59:37.902Z"">Nov 10, 2014</time>]",0,0 responses,3 min read,"['microservices', 'circuit-breaker', 'microservices', 'circuit-breaker']",['https:\\u002F\\u002Fmedium.com\\u002F@ThuruTweets\\u002Fcircuit-breaker-pattern-for-cloud-based-micro-service-architecture-8422a84c80f6']
Google Cloud Registry (GCR) with external Kubernetes,-,https://medium.com/@niravshah2705,https://medium.com/@niravshah2705/google-cloud-registry-gcr-with-external-kubernetes-35ef620ecf92?source=search_post---------69,"[<time datetime=""2020-10-15T13:17:01.468Z"">Oct 15, 2020</time>]",0,0 responses,2 min read,"['analytics', 'data', 'big-data', 'aws', 'google-cloud-platform', 'analytics', 'data', 'big-data', 'aws', 'google-cloud-platform']","['https:\\u002F\\u002Fmedium.com\\u002F@cmerrick\\u002Fwhy-you-shouldnt-build-your-own-data-pipeline-16c767fd8f46', 'https:\\u002F\\u002Fmedium.com\\u002F@thomas_spicer\\u002Fthanks-for-sharing-insights-f3b8701f54e8']"
-,-,https://medium.com/@michael-shan,https://medium.com/@michael-shan/agreed-the-external-control-nature-of-the-cloud-might-lead-to-various-side-effects-and-record-6450d220eae6?source=search_post---------70,"[<time datetime=""2016-08-24T23:35:04.993Z"">Aug 24, 2016</time>]",0,0 responses,1 min read,"['security', 'cybersecurity', 'iot', 'penetration-testing', 'cloud-computing', 'security', 'cybersecurity', 'iot', 'penetration-testing', 'cloud-computing']",['https:\\u002F\\u002Fmedium.com\\u002F@iraklis\\u002Fan-unlikely-xxe-in-hikvisions-remote-access-camera-cloud-d57faf99620f']
Kubernetes v1.22 ends Cloud Provider LoadBalancer lock-in,-,https://medium.com/@oz-adam,https://medium.com/thermokline/kubernetes-v1-22-ends-cloud-provider-loadbalancer-lock-in-80ed7907695e?source=search_post---------71,"[<time datetime=""2021-10-01T12:43:12.582Z"">Oct 1, 2021</time>]",164,3 responses,2 min read,"['editors-pick', 'tds-features', 'deep-dives', 'editors-pick', 'tds-features', 'deep-dives', 'snowflake', 'aws', 'aws-lambda', 'integration', 'cloud-computing', 'snowflake', 'aws', 'aws-lambda', 'integration', 'cloud-computing']","['https:\\u002F\\u002Fmedium.com\\u002F@colehafner\\u002Fsetting-up-ci-cd-with-aws-codebuild-eec06137c680', 'https:\\u002F\\u002Fmedium.com\\u002Fmicro\\u002Fwhat-is-micro-its-just-the-future-of-microservices-development-c6897ff0efbb', 'https:\\u002F\\u002Fmedium.com\\u002Fpgs-software\\u002Ftest-pyramid-in-practice-b6efb12aaaaf', 'https:\\u002F\\u002Fmedium.com\\u002Ftomtom-developers\\u002Funderstanding-map-tile-grids-and-zoom-levels-262b3cf644e2', 'https:\\u002F\\u002Fmedium.com\\u002F@bananicabananica\\u002Fits-so-easy-with-angular-part-2-dynamic-tables-f4c0ab41f72f', 'https:\\u002F\\u002Fsemaphoreci.medium.com\\u002Fa-reality-check-about-cloud-native-devops-384aee39a2e0', 'https:\\u002F\\u002Fbigpixelnc.medium.com\\u002Fadvice-from-the-trenches-working-with-your-dev-team-aad69385ddba', 'https:\\u002F\\u002Fmedium.com\\u002F@igorvlahek1\\u002Fuser-acceptance-testing-viewed-as-a-pipeline-used-to-achieve-concrete-goal-cf33b22c49f0', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Faws-lambda-integration-with-snowflake-426debc9ec3a']"
Remote to a VM over an IAP tunnel with VSCode,-,https://medium.com/@albert.brand,https://medium.com/@albert.brand/remote-to-a-vm-over-an-iap-tunnel-with-vscode-f9fb54676153?source=search_post---------72,"[<time datetime=""2020-02-14T13:52:42.607Z"">Feb 14, 2020</time>]",148,6 responses,4 min read,"['docker-compose', 'net-core', 'docker', 'debugging', 'software-development', 'docker-compose', 'net-core', 'docker', 'debugging', 'software-development']","['https:\\u002F\\u002Fagrawalsuneet.medium.com\\u002Fswift-range-operators-d20221850e95', 'https:\\u002F\\u002Ftekgainers.medium.com\\u002Fwso2-api-management-journey-2-x-to-4-x-82025aa8a4e1', 'https:\\u002F\\u002Fmedium.com\\u002F@michealkeines\\u002Ftwo-sum-rust-be871777884e', 'https:\\u002F\\u002Fmedium.com\\u002F@sarkar.protik\\u002Fsoftware-engineer-vs-software-developer-which-one-is-better-9d6e237414ba', 'https:\\u002F\\u002Fmedium.com\\u002F@gpuneet\\u002Flinux-commands-for-beginners-6e897a07f611', 'https:\\u002F\\u002Fmedium.com\\u002Ffeaturepreneur\\u002Fwhat-is-apache-kafka-16f4d78c57fb', 'https:\\u002F\\u002Fmedium.com\\u002Ffree-code-camp\\u002Fhow-to-go-from-hobbyist-to-professional-developer-11a8b8a52b5f', 'https:\\u002F\\u002Fmedium.com\\u002F@a.a.donovan\\u002Fscaffolding-in-rails-pt-1-25b1e3475230', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Feffective-debugging-with-net-2ed70167de58']"
How To Export Email Tracking Data From ExactTarget Salesforce Marketing Cloud,Export tracking data…,https://blog.openbridge.com/@thomas_spicer,https://blog.openbridge.com/export-tracking-data-from-salesforce-marketing-cloud-8a0a4c1f37dc?source=search_post---------73,"[<time datetime=""2017-07-19T17:01:07.556Z"">Jul 19, 2017</time>]",13,3 responses,10 min read,"['backend-development', 'software-engineering', 'third-party', 'api-integration', 'soap-api', 'backend-development', 'software-engineering', 'third-party', 'api-integration', 'soap-api']","['https:\\u002F\\u002Fbetterprogramming.pub\\u002Fdockerizing-and-pythonizing-redis-41b1340979de', 'https:\\u002F\\u002Fmedium.com\\u002F@muralikembhavi\\u002Fnetflix-the-biggest-online-on-demand-media-streaming-application-does-not-own-any-data-center-f1d08b8b3fec', 'https:\\u002F\\u002Fmedium.com\\u002Ffree-code-camp\\u002Fhow-not-to-be-afraid-of-python-anymore-b37b58871795', 'https:\\u002F\\u002Fmedium.com\\u002F@Clarizen\\u002Fthe-best-project-management-conferences-to-look-forward-to-in-2019-93460e1251eb', 'https:\\u002F\\u002Fmedium.com\\u002Fyoung-coder\\u002Fcode-is-a-liability-4ac82b0b0c16', 'https:\\u002F\\u002Fsalvatorelab.medium.com\\u002Fjmeter-alternative-load-testing-with-locust-b8959680ca8c', 'https:\\u002F\\u002Fmedium.com\\u002Fcallforcode\\u002Fdisaster-plans-coded-to-keep-up-in-crisis-2702fea3223f', 'https:\\u002F\\u002Fkhushcodez.medium.com\\u002Fguide-to-mobile-app-development-4f6cfaa085ff', 'https:\\u002F\\u002Falex-broadbent.medium.com\\u002Fintegrating-with-a-third-party-soap-api-from-serverless-cloud-functions-e5974ade0ca9']"
