title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
The Sia Alerts System: Be more informed about your cloud storage,Our newest feature lets Sia help you…,https://blog.sia.tech/@sia_steve,https://blog.sia.tech/the-sia-alerts-system-be-more-informed-about-your-cloud-storage-9d101f62fe6e?source=search_post---------77,"[<time datetime=""2020-01-16T21:05:33.517Z"">Jan 17, 2020</time>]",22,0 responses,5 min read,"['encryption', 'storage', 'zero-knowledge', 'client-side-encryption', 'cloud-storage-services', 'encryption', 'storage', 'zero-knowledge', 'client-side-encryption', 'cloud-storage-services']",['https:\\u002F\\u002Fnabeelxy.medium.com\\u002Fcategorizing-cloud-storage-services-by-their-encryption-options-14ca041d9607']
Sia - Decentralized Cloud Storage,-,https://medium.com/@luxortechteam,https://medium.com/luxor/sia-decentralized-cloud-storage-7de576542497?source=search_post---------78,"[<time datetime=""2018-08-12T17:04:26.390Z"">Aug 12, 2018</time>]",215,0 responses,5 min read,"['dartlang', 'flutter', 'google-cloud-platform', 'google-cloud-storage', 'full-stack', 'dartlang', 'flutter', 'google-cloud-platform', 'google-cloud-storage', 'full-stack']","['https:\\u002F\\u002Fitnext.io\\u002Fgoogle-cloud-platform-and-flutter-mini-course-released-9193efebb8b0', 'https:\\u002F\\u002Ftechyday.medium.com\\u002Fincrease-static-partition-in-linux-without-downtime-and-delay-7cd5142bfeb0', 'https:\\u002F\\u002Fmedium.com\\u002Fvafion\\u002Fdifferent-types-of-api-integration-for-vacation-rental-system-6f66930bdbf', 'https:\\u002F\\u002Fcellencooper.medium.com\\u002Fhow-to-fix-windows-update-8024402c-error-in-windows-10-67a058cdfab0', 'https:\\u002F\\u002Fmedium.com\\u002F@zerosumgame\\u002Fhow-i-wasted-my-tech-life-in-college-a4996dcedd5', 'https:\\u002F\\u002Fmedium.com\\u002Fbithumb-official-blog\\u002Fnotice-migration-support-golem-gnt-ce7893e4e50d', 'https:\\u002F\\u002Fwill-carter.medium.com\\u002Fwhy-web-development-8ba31fb923a0', 'https:\\u002F\\u002Fabhimuralidharan.medium.com\\u002Ffunctional-swift-all-about-closures-310bc8af31dd', 'https:\\u002F\\u002Fmedium.com\\u002Fideas2it-technologies\\u002Fthe-future-interface-the-best-way-for-asynchronous-java-programming-df177f448fab', 'https:\\u002F\\u002Fmedium.com\\u002Fsimform-engineering\\u002Fbitrise-flavor-wise-workflow-for-flutter-integration-part-2-f6c0b5165a0f', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fmoving-a-firebase-project-to-a-gcp-organization-860c46ff416', 'https:\\u002F\\u002Fmedium.com\\u002F@vlad.kanash_53500\\u002Fserverless-telegram-bot-with-kotlin-firebase-and-google-cloud-functions-b0f83e20f5c9', 'https:\\u002F\\u002Fmedium.com\\u002F@abisheganellaiyappan97\\u002Fmultiple-image-upload-using-simples3-to-aws-s3-bucket-using-flutter-875760a20b97']"
A lightweight way to check the IAM permissions granted to your Cloud Platform Cloud Storage buckets,-,https://medium.com/@grapesfrog,https://medium.com/google-cloud/a-lightweight-way-to-check-the-iam-permissions-granted-to-your-cloud-platform-cloud-storage-buckets-803dd86ce9ca?source=search_post---------79,"[<time datetime=""2017-07-30T12:16:33.950Z"">Jul 30, 2017</time>]",18,0 responses,3 min read,"['cloud-computing', 'cloud-storage', 'cloud-native', 'google', 'google-cloud-platform', 'cloud-computing', 'cloud-storage', 'cloud-native', 'google', 'google-cloud-platform']","['https:\\u002F\\u002Fdulemartins07.medium.com\\u002Fhow-i-got-into-tech-cfc4e2b1f437', 'https:\\u002F\\u002Ftomoharutsutsumi.medium.com\\u002Ftype-of-a-column-is-boolean-you-must-not-use-as-boolean-in-input-field-ruby-on-rails-49eaf16286bb', 'https:\\u002F\\u002Fmedium.com\\u002Fliveramp-engineering\\u002Frunning-hank-on-aws-93aa4f7790c9', 'https:\\u002F\\u002Fmedium.com\\u002Fwindows-developer\\u002Feasy-win-adding-inking-support-to-a-uwp-application-7d5dbdca4862', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fthe-coroutines-for-beginners-with-kotlin-30fdc62e456d', 'https:\\u002F\\u002Ftolulade-ademisoye.medium.com\\u002Fim-tired-of-excel-spreadsheets-1783d4e6dc03', 'https:\\u002F\\u002Fblog.mturk.com\\u002Ftutorial-managing-worker-cohorts-with-qualifications-e928cd30b173', 'https:\\u002F\\u002Fmedium.com\\u002F@christoph.werner.stein\\u002Fwhat-happens-when-motivation-tries-to-outrun-reality-ea49337e4796', 'https:\\u002F\\u002Fmedium.com\\u002Fmemory-leak\\u002Fa-to-z-alphabets-cloud-software-contributions-6f660383587']"
Accessing Google Cloud Storage using AWS SDK and OAuth2,-,https://medium.com/@salmaan-rashid,https://medium.com/google-cloud/accessing-google-cloud-storage-using-aws-sdk-and-oauth2-1c7764025810?source=search_post---------80,"[<time datetime=""2019-08-20T18:32:13.559Z"">Aug 21, 2019</time>]",16,1 response,8 min read,"['cloud', 'cloud-storage', 'technology', 'scalability', 'developer', 'cloud', 'cloud-storage', 'technology', 'scalability', 'developer']","['https:\\u002F\\u002Fmosquitolwz.medium.com\\u002Fclean-code-quotes-4-comments-2de28ba0a6e2', 'https:\\u002F\\u002Fmedium.com\\u002F@abhisha1109\\u002Fhow-to-make-applications-scalable-the-unsaid-introduction-9a6a4aa7934c', 'https:\\u002F\\u002Fmedium.com\\u002Fwire-news\\u002Fwire-for-web-2020-02-14-e7237673a161', 'https:\\u002F\\u002Farnavtripathy98.medium.com\\u002Fbbs-cute-1-0-1-vulnhub-walkthrough-7702b8dfefae', 'https:\\u002F\\u002Fmedium.com\\u002F@koolak82\\u002Fmicronaut-real-world-example-app-1635ab92602b', 'https:\\u002F\\u002Fmustiashtechcompany.medium.com\\u002Flearn-pygame-episode-1-f7962313687f', 'https:\\u002F\\u002Fqureshi-ayaz29.medium.com\\u002Fimplementing-dark-mode-in-android-app-939b1f3d6a0e', 'https:\\u002F\\u002Ferik-engheim.medium.com\\u002Fa-guide-to-different-web-technologies-and-how-they-are-related-a0951c7b43f4', 'https:\\u002F\\u002Fmedium.com\\u002F@loginradius\\u002Fcloud-storage-vs-traditional-storage-12fc9562477f']"
Enterprise-Grade Cloud Storage with NGINX Plus and Minio,-,https://medium.com/@tiwari_nitish,https://medium.com/@tiwari_nitish/enterprise-grade-cloud-storage-with-nginx-plus-and-minio-e708fb4cb3e8?source=search_post---------81,"[<time datetime=""2017-01-30T04:15:30.641Z"">Jan 30, 2017</time>]",19,1 response,5 min read,[],['https:\\u002F\\u002Fmarylholden.medium.com\\u002Fin-cloud-storage-c8265990e3cd']
Automating and Scheduling a Linux Filesystem Sync with Google Cloud Storage,-,https://medium.com/@allenday,https://medium.com/google-cloud/automating-and-scheduling-a-linux-filesystem-sync-with-google-cloud-storage-576a07ca2fdb?source=search_post---------82,"[<time datetime=""2017-07-05T05:21:18.530Z"">Jul 5, 2017</time>]",18,0 responses,2 min read,"['javascript', 'cloud-computing', 'nodejs', 'programming', 'web-development', 'javascript', 'cloud-computing', 'nodejs', 'programming', 'web-development']","['https:\\u002F\\u002Fmedium.com\\u002F@aramos_34061\\u002Fyooo-we-out-here-e-3abec6fd9389', 'https:\\u002F\\u002Fmedium.com\\u002F@javitocor\\u002Fhow-to-build-etch-a-sketch-with-vanilla-javascript-dfa992c9b61d', 'https:\\u002F\\u002Fmedium.com\\u002Fangular-in-depth\\u002Fwhen-to-subscribe-a83332ae053', 'https:\\u002F\\u002Fblog.angular.io\\u002Fthe-state-of-css-in-angular-4a52d4bd2700', 'https:\\u002F\\u002Fsaichinmayt.medium.com\\u002Fflutter-vs-react-native-414869470a97', 'https:\\u002F\\u002Fcodeburst.io\\u002Ftypescript-the-hard-er-parts-part-1-88dd366c4544', 'https:\\u002F\\u002Fmedium.com\\u002F@chrisnager\\u002Ftakeaways-from-f8-2018-3dde54919490', 'https:\\u002F\\u002Fmedium.com\\u002F@vishnuatrai\\u002Freact-js-ways-to-bind-events-9c369c1bc113', 'https:\\u002F\\u002Fblog.bitsrc.io\\u002Fusing-airtable-as-a-handy-cloud-storage-for-your-apps-ae6cce0efe11']"
The High Price of Traditional Cloud Storage,"Each year, the amount of data annually created roughly…",https://medium.com/@storjproject,https://medium.com/@storjproject/the-high-price-of-traditional-cloud-storage-2909d737e1c9?source=search_post---------83,"[<time datetime=""2018-11-26T16:37:30.000Z"">Nov 26, 2018</time>]",100,0 responses,5 min read,"['android-app-development', 'firebase', 'cloud-storage', 'ios-app-development', 'flutter', 'android-app-development', 'firebase', 'cloud-storage', 'ios-app-development', 'flutter']","['https:\\u002F\\u002Ffloormind.medium.com\\u002Fbrief-intro-to-elasticsearch-45e2eb6b99c6', 'https:\\u002F\\u002Fmedium.com\\u002Fdoorloop\\u002Ftenantcloud-vs-cozy-which-is-best-for-your-portfolio-3a8f3327f2b0', 'https:\\u002F\\u002Fmedium.com\\u002F@nwildan922\\u002Fcreate-temporary-ssl-during-development-in-window-976724a6549', 'https:\\u002F\\u002Falanblackmore.medium.com\\u002Fis-kubernetes-dropping-docker-support-15903a61d602', 'https:\\u002F\\u002Fmedium.com\\u002F@vanderGoes\\u002F3-presentation-learnings-from-teaching-467ae8450a77', 'https:\\u002F\\u002Fapptread.medium.com\\u002Ftop-5-benefits-of-custom-application-development-d3f24a335801', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002F13-quotes-every-great-developer-should-know-70a972596a05', 'https:\\u002F\\u002Fddkofficial.medium.com\\u002Fimportant-announcement-2094e66a7edf', 'https:\\u002F\\u002Fmedium.com\\u002Fflutter-community\\u002Ffirebase-cloud-storage-in-flutter-flutter-an-firebase-tutorial-c5de7835c6cd']"
Running a static website with Hugo on Google Cloud Storage,-,https://medium.com/@griggheo,https://medium.com/google-cloud/running-a-static-website-with-hugo-on-google-cloud-storage-f84320f6ab35?source=search_post---------84,"[<time datetime=""2016-02-12T12:29:00.000Z"">Feb 12, 2016</time>]",7,0 responses,9 min read,"['google-cloud-platform', 'google', 'infrastructure', ',', '', 'e-static-website-on-google-cloud-storage-d0d83704173b', 'ge-d0d83704173b', 'itedState', 'PUBLIC', 'S_RESERVED']","['https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fhosting-a-free-static-website-on-google-cloud-storage-d0d83704173b', 'https:\\u002F\\u002Folivermehr.medium.com\\u002Fthe-graph-critical-web3-infrastructure-f4f88cc1038d', 'https:\\u002F\\u002Fmedium.com\\u002Ftej-api-%E9%87%91%E8%9E%8D%E8%B3%87%E6%96%99%E5%88%86%E6%9E%90\\u002Fapplication-10-pairs-trading-627ca5873779', 'https:\\u002F\\u002Falexmyerssa.medium.com\\u002Fthe-power-of-cron-859b90192483', 'https:\\u002F\\u002Fbirrellwalsh.medium.com\\u002Fobsidian-data-without-fences-58f3dcdc1d10', 'https:\\u002F\\u002Fmedium.com\\u002F@nicolas.sherman1\\u002Frunning-scheduled-jobs-in-laravel-sail-using-supervisord-a012cf533585', 'https:\\u002F\\u002Fmedium.com\\u002Fseries\\u002Fthe-dev-il-s-and-i-my-life-in-rawfish-6e7d3a93f8f5', 'https:\\u002F\\u002Fmedium.com\\u002F@rootinfosol\\u002Fwhy-to-go-with-laravel-framework-for-business-web-application-development-dc2a268c4040', 'https:\\u002F\\u002Fpedrovallese.medium.com\\u002Fmicro-services-that-makes-great-deliveries-the-survival-guide-5fbe611c9233']"
Which Cloud Storage Service Will Most Boost Your Productivity?,It’s not just about price or gigabytes…,https://medium.com/@willjmurphy,https://medium.com/curious/which-cloud-storage-service-will-most-boost-your-productivity-739b8fb39b59?source=search_post---------85,"[<time datetime=""2021-03-02T10:32:33.091Z"">Mar 2, 2021</time>]",109,2 responses,9 min read,"['cloud-computing', 'data-management', 'bill-of-materials', 'computer-aided-design', 'cloud-computing', 'data-management', 'bill-of-materials', 'computer-aided-design']","['https:\\u002F\\u002Fmedium.com\\u002Fappear-here-product-engineering\\u002Fwhy-we-switched-from-elasticsearch-39208df11df7', 'https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002Ftop-20-visual-studio-code-extensions-that-you-need-for-developer-productivity-97790eb1f717', 'https:\\u002F\\u002Fdoma-dev.medium.com\\u002Fthe-best-hex-editor-that-you-have-never-heard-of-847d0cea313b', 'https:\\u002F\\u002Fdridhon.medium.com\\u002Fpython-tutorial-if-else-statements-with-examples-7823856e8b3d', 'https:\\u002F\\u002Flahirusabe15.medium.com\\u002Fspringboot-from-the-beginning-25bc3f6b53f4', 'https:\\u002F\\u002Fanamika-singh-official.medium.com\\u002Flatest-technologies-in-cloud-f8be29888d0a', 'https:\\u002F\\u002Fmedium.com\\u002F@dpip\\u002Fbootcamps-breakups-2c981f378b0e', 'https:\\u002F\\u002Fmedium.com\\u002F@emanuele.bertoldi\\u002Flets-fix-that-ugly-html5-file-input-81c3f1d8ec78', 'https:\\u002F\\u002Fmedium.com\\u002F@openbom\\u002Fwhat-cloud-storage-do-you-want-to-use-with-openbom-160a46390038']"
Cloud Storage Worries,-,https://medium.com/@markstarlin,https://medium.com/@markstarlin/cloud-storage-worries-f15790f1f814?source=search_post---------86,"[<time datetime=""2018-03-29T23:11:14.163Z"">Mar 30, 2018</time>]",106,1 response,1 min read,"['backups', 'c', 'cloud', 'cloud-storage', 'backups', 'c', 'cloud', 'cloud-storage']","['https:\\u002F\\u002Fmedium.com\\u002Finvstr\\u002Fmicrosoft-hacked-4521da14636c', 'https:\\u002F\\u002Fmedium.com\\u002F@kr-sec\\u002Fnetworking-basics-also-for-cissp-4d9b79208384', 'https:\\u002F\\u002Fblog.termius.com\\u002Ftermius-is-soc-2-type-1-compliant-a576dd1e413c', 'https:\\u002F\\u002Fmedium.com\\u002F@propitious_cadet_goose_912\\u002Fhow-does-the-internet-work-324452c0e70f', 'https:\\u002F\\u002Fpsfauzi.medium.com\\u002Fhow-i-get-1350-from-idor-just-less-1-hours-7496bab1a914', 'https:\\u002F\\u002Fhemigastrectomy1991.medium.com\\u002Fupdate-2048-mania-hack-free-resources-generator-d632dbe61357', 'https:\\u002F\\u002Fhomealarmandcamerasystem.medium.com\\u002Falarm-system-60c06f9da6c3', 'https:\\u002F\\u002Fmedium.com\\u002F@gowebbireview\\u002Fgowebbi-cheat-not-to-fear-as-the-company-is-a-genuine-one-and-also-safe-b79722f51f88', 'https:\\u002F\\u002Fthelogocreative.medium.com\\u002F4-reasons-why-cloud-storage-is-a-necessity-in-2020-b47a5e537227']"
‘UBBEY’ — THE FUTURE OF CLOUD STORAGE,-,https://medium.com/@isaackimutai,https://medium.com/@isaackimutai/ubbey-the-future-of-cloud-storage-dc764f1bf2bc?source=search_post---------87,"[<time datetime=""2018-07-13T22:30:18.000Z"">Jul 14, 2018</time>]",127,1 response,6 min read,"['blockchain', 'polkadot', 'coinversation', 'partnerships', 'blockchain', 'polkadot', 'coinversation', 'partnerships']","['https:\\u002F\\u002Fmedium.com\\u002Fcentrifuge\\u002Fjune-drop-altair-plo-community-call-14-tinlake-round-up-and-more-39ddf7cccdfb', 'https:\\u002F\\u002Fchadarmel.medium.com\\u002Fuse-caution-when-dealing-with-unknown-cryptocurrency-services-535c3d2e2734', 'https:\\u002F\\u002Fgolffprotocol.medium.com\\u002Fgolff-one-stop-services-encrypted-bank-32ff01d89ba3', 'https:\\u002F\\u002Fmedium.com\\u002F@pocketchangekiosk\\u002Fwhat-is-pocket-change-and-why-you-should-use-it-7a95c9cc3b5c', 'https:\\u002F\\u002Fmedium.com\\u002Fcoinmonks\\u002Fbitcoin-and-stablecoins-9097fcba2de1', 'https:\\u002F\\u002Fnilay-saha.medium.com\\u002Fbanks-past-to-future-part-2-ae3f2c9e78f5', 'https:\\u002F\\u002Fcryptominersco.medium.com\\u002Fama-recap-crypto-miners-x-delish-finance-9d6333e590a5', 'https:\\u002F\\u002Fmedium.com\\u002Fcrypto-daily-awareness\\u002Fopinion-01-25-22-d74def6a8747', 'https:\\u002F\\u002Fmedium.com\\u002Fcoinversation-protocol\\u002Fcoinversation-partners-with-stratos-for-decentralized-cloud-storage-1eab5b6983e0']"
How To Host a Next.js Static Website With GCP Cloud Storage,A step by step guide with an example…,https://medium.com/@bhargavbachina,https://medium.com/bb-tutorials-and-thoughts/how-to-host-a-next-js-static-website-with-gcp-cloud-storage-2bc481b9cef8?source=search_post---------88,"[<time datetime=""2020-10-16T05:17:34.150Z"">Oct 16, 2020</time>]",58,0 responses,7 min read,"['cloud-computing', 'gcp-weekly', 'google-cloud-platform', 'cloud-computing', 'gcp-weekly', 'google-cloud-platform']",['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Ftwigcp-166-a01086c17eb5']
How To Host a Vue.js Static Website With GCP Cloud Storage,A step by step guide with an example…,https://medium.com/@bhargavbachina,https://medium.com/bb-tutorials-and-thoughts/how-to-host-a-vue-js-static-website-with-gcp-cloud-storage-b8e87b89e4de?source=search_post---------89,"[<time datetime=""2020-09-21T05:02:10.408Z"">Sep 21, 2020</time>]",68,1 response,7 min read,"['blockchain', 'testnet', 'storage', 'blockchain', 'testnet', 'storage']","['https:\\u002F\\u002Fgeniusyield.medium.com\\u002Fpartnership-announcement-iagon-and-genius-yield-30984167c915', 'https:\\u002F\\u002Ftranchess.medium.com\\u002Fhow-to-make-money-on-tranchess-3fbb3be87556', 'https:\\u002F\\u002Fmedium.com\\u002F@stevecapone\\u002Fwhat-i-learned-5-crypto-events-in-5-days-b375c86e4b1a', 'https:\\u002F\\u002Fmedium.com\\u002Fktrade\\u002Folympique-marseille-also-lands-on-sorare-cc3a422d66e0', 'https:\\u002F\\u002Fcodezeros.medium.com\\u002F5-applications-for-blockchain-in-your-business-2fb09afd759c', 'https:\\u002F\\u002Fmedium.com\\u002F@Polar_Sync\\u002Fpolar-sync-finally-launched-52ff014fc0bf', 'https:\\u002F\\u002Fmedium.com\\u002F@liquidus\\u002Fcertik-is-onboarding-liquidus-to-audit-the-liq-token-cc5879d5abb1', 'https:\\u002F\\u002Fmedium.com\\u002Femusic-official\\u002Fconcept-to-paper-emusic-light-paper-released-542b58e15e3d', 'https:\\u002F\\u002Fmedium.com\\u002Fdxchainglobal\\u002Fdxchain-releases-the-first-blockchain-cloud-storage-product-b014f4ab2305']"
Como funcionam as regras de segurança do Cloud Storage for Firebase?,Saiba como garantir a segurança…,https://medium.com/@thatfire.dev,https://medium.com/android-dev-moz/fbs-8ff8b6fa3d2c?source=search_post---------90,"[<time datetime=""2018-03-29T19:59:20.044Z"">Mar 30, 2018</time>]",37,0 responses,4 min read,"['cloud-computing', 'startup', 'zoolz', 'cheap-cloud-storage', 'cloud-computing', 'startup', 'zoolz', 'cheap-cloud-storage']",['https:\\u002F\\u002Fmedium.com\\u002F@azehrams\\u002F1-tb-of-cloud-storage-at-64-99-usd-one-time-payment-b9d1ddb0b109']
"TWiGCP — “gRPC-Web is here, Data safety and compliance in Cloud Storage, private DNS Zones, and HashiCorp…",-,https://medium.com/@alexismp,https://medium.com/google-cloud/twigcp-grpc-web-is-here-data-safe-and-compliant-in-cloud-storage-private-dns-zones-and-fd0610b437be?source=search_post---------91,"[<time datetime=""2018-10-29T15:16:01.875Z"">Oct 29, 2018</time>]",12,0 responses,2 min read,[],[]
Backblaze CEO on the economics of cloud storage and the business value of blogging,-,https://architecht.io/@derrickharris,https://architecht.io/backblaze-ceo-on-the-economics-of-cloud-storage-and-the-business-value-of-blogging-3bf081aa286b?source=search_post---------92,"[<time datetime=""2017-04-21T05:27:54.320Z"">Apr 21, 2017</time>]",4,0 responses,5 min read,"['finance', 'cryptocurrency', 'siacoin', 'sc', 'blockonomist', 'finance', 'cryptocurrency', 'siacoin', 'sc', 'blockonomist']","['https:\\u002F\\u002Filmizer.medium.com\\u002Fdigital-gold-digital-crypto-assets-backed-up-by-physical-gold-c36265c83088', 'https:\\u002F\\u002Fyungprofit.medium.com\\u002Fcrypto-and-bitcoin-101-5c75118ebc8a', 'https:\\u002F\\u002Fmedium.com\\u002Fprobit-exchange\\u002Fbhax-token-bhax-will-launch-ieo-with-probit-global-4a93fb9e1ee7', 'https:\\u002F\\u002Fmedium.com\\u002Fnigeriabitcoincommunity\\u002Fbuying-the-dip-expert-tips-best-platforms-to-buy-the-dip-2021-9ca62dda4942', 'https:\\u002F\\u002Fmedium.com\\u002F@insearchofsatoshi\\u002Fbit-gold-and-bitcoin-9357176cd420', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-capital\\u002Fstopelon-a-meme-coin-minted-with-the-aim-to-stop-musks-influence-in-market-590bb6b9178f', 'https:\\u002F\\u002Fblog.oceanprotocol.com\\u002Fa-deep-dive-into-ocean-protocol-design-8fe78fcf8aa', 'https:\\u002F\\u002Fbit-team.medium.com\\u002Fcrypto-space-hot-news-review-dated-12-04-2021-11c09641a11f', 'https:\\u002F\\u002Fmedium.com\\u002Fblockonomist\\u002Fsiacoin-sc-surged-more-than-70-in-a-week-why-does-nobody-care-about-it-718d2e0a8c33']"
How to Upload Images to Cloud Storage for Firebase with Swift,Firebase and iOS,https://medium.com/@myrickchow,https://medium.com/firebase-developers/how-to-upload-image-from-uiimagepickercontroller-to-cloud-storage-for-firebase-bad90f80d6a7?source=search_post---------93,"[<time datetime=""2021-04-11T10:35:12.952Z"">Apr 11, 2021</time>]",56,0 responses,6 min read,"['siacoin', 'cryptocurrency', 'updates', 'features', 'blockchain', 'siacoin', 'cryptocurrency', 'updates', 'features', 'blockchain']","['https:\\u002F\\u002Fblog.sia.tech\\u002Fthe-sia-alerts-system-be-more-informed-about-your-cloud-storage-9d101f62fe6e', 'https:\\u002F\\u002Fmedium.com\\u002Fillumination\\u002Fgithub-cli-1-0-is-now-available-a889c8e8450a', 'https:\\u002F\\u002Fcloudadvisor.medium.com\\u002Fwho-created-that-vm-a36f76ffcb61', 'https:\\u002F\\u002Flearner7a77.medium.com\\u002Fcatching-sigterm-signal-in-spring-6ea63d2a1ac6', 'https:\\u002F\\u002Fupfos.medium.com\\u002Fupfos-is-now-partnering-with-tiktok-to-built-a-one-stop-ecommerce-service-in-short-video-platform-3f889c32166a', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fwhat-can-we-demonstrate-with-lathe-0-0-8-for-julia-1-3-b262dce24dd9', 'https:\\u002F\\u002Fstevemats.medium.com\\u002Fsolved-fix-pyaudio-pip-installation-errors-on-a-win-32-64-bit-operating-system-1efe6cd90c8d', 'https:\\u002F\\u002Fparticl.news\\u002Fparticl-desktop-2-3-2-released-184a7fe6640c', 'https:\\u002F\\u002Fpedrokohlerbh.medium.com\\u002Fa-few-months-back-i-wanted-to-leverage-my-career-as-a-software-engineer-and-get-to-the-next-level-86e3f311825e', 'https:\\u002F\\u002Fencantos.medium.com\\u002Fthe-dawn-of-decentralized-education-part-1-5add4a1af685', 'https:\\u002F\\u002Fmedium.com\\u002Fassembleprotocol\\u002Fmultilingual-support-now-available-on-the-assemble-app-1b4927365c5b', 'https:\\u002F\\u002Fmedium.com\\u002Fcoreledger\\u002Fbringing-order-to-chaos-8280332797cb', 'https:\\u002F\\u002Fmedium.com\\u002Fupsparks\\u002Fhow-defi-has-shifted-the-power-in-hands-of-consumers-26e4c5031672']"
What Does Cloud Storage Mean to You?,-,https://medium.com/@ashan.fernando,https://medium.com/hackernoon/what-does-cloud-storage-mean-to-you-78d4841b7baf?source=search_post---------94,"[<time datetime=""2018-08-02T03:32:06.843Z"">Aug 2, 2018</time>]",27,0 responses,4 min read,"['web3', 'web3', 'android-app-development', 'kotlin', 'programming', 'android', 'mobile', 'android-app-development', 'kotlin', 'programming', 'android', 'mobile']","['https:\\u002F\\u002Fpaulsmith6286.medium.com\\u002Fword-riddle-game-featuring-huawei-account-kit-and-in-app-message-part-1-d6f840bde53e', 'https:\\u002F\\u002Fmedium.com\\u002F@sowl.mi9\\u002Fandroid-viewbinding-vs-databinding-533ad48c36aa', 'https:\\u002F\\u002F49paulnilay.medium.com\\u002Fbuild-a-zoom-clone-with-native-android-and-webrtc-12b6a5ac29bc', 'https:\\u002F\\u002Fmedium.com\\u002Fjavarevisited\\u002Flets-build-signup-signin-and-role-based-access-in-our-e-commerce-app-f499a4b71f48', 'https:\\u002F\\u002Fmedium.com\\u002Fbobble-engineering\\u002Fsetting-up-an-android-pentesting-environment-using-genymotion-c7aa4186e783', 'https:\\u002F\\u002Falitalhacoban.medium.com\\u002Fhow-to-use-rest-api-in-android-volley-library-7702b0295780', 'https:\\u002F\\u002Fblackviewphones.medium.com\\u002Fhow-to-delete-or-remove-apps-on-android-device-8c7ede58c1e4', 'https:\\u002F\\u002Fmedium.com\\u002F@bojanbelic\\u002Faosp-dev-2-building-your-first-android-image-on-ubuntu-part-1-46b0d4878497', 'https:\\u002F\\u002Fbetterprogramming.pub\\u002Floading-images-from-cloud-storage-on-a-kotlin-android-app-d1574a059e04']"
Transform Cloud Storage Performance into an F1 Car,Improve your Storage as a Service performance for…,https://medium.com/@WoloxEngineering,https://medium.com/wolox/transform-cloud-storage-performance-into-an-f1-car-d00f7103bcca?source=search_post---------95,"[<time datetime=""2015-05-22T14:37:47.609Z"">May 22, 2015</time>]",6,0 responses,4 min read,[],[]
"Spotify’s AI-powered IPO, and Apple’s Google-powered cloud storage",-,https://architecht.io/@derrickharris,https://architecht.io/spotifys-ai-powered-ipo-and-apple-s-google-powered-cloud-storage-76a7af53acf3?source=search_post---------96,"[<time datetime=""2018-03-02T01:42:58.140Z"">Mar 2, 2018</time>]",6,0 responses,10 min read,"['cloud-computing', 'cloud-storage', 'decentralized-cloud', 'payments', 'cloud', 'cloud-computing', 'cloud-storage', 'decentralized-cloud', 'payments', 'cloud']",['https:\\u002F\\u002Fmedium.com\\u002F@HerbertRSim\\u002Fwhat-are-decentralized-cloud-storage-platforms-19bc1b0e5f03']
Coinversation Partners with Crust Network for Decentralized Cloud Storage,-,https://medium.com/@coinversationofficial,https://medium.com/coinversation-protocol/coinversation-partners-with-crust-network-for-decentralized-cloud-storage-4629e36389a0?source=search_post---------97,"[<time datetime=""2021-05-18T11:57:37.992Z"">May 18, 2021</time>]",163,0 responses,2 min read,"['blockchain', 'cloud-storage-platform', 'decentralised-cloud', 'cloud-storage', 'decentralization', 'blockchain', 'cloud-storage-platform', 'decentralised-cloud', 'cloud-storage', 'decentralization']","['https:\\u002F\\u002Fmedium.com\\u002Fverso-finance\\u002Fwhat-is-the-utility-of-the-vso-token-74e2bf8b7141', 'https:\\u002F\\u002Fmedium.com\\u002F@LiteForex\\u002Foil-collects-profits-b9869deccd47', 'https:\\u002F\\u002Felena-taklimakan.medium.com\\u002Ftaklimakan-blog-how-bitcoin-has-changed-in-11-years-c246df08ffe9', 'https:\\u002F\\u002Fmedium.com\\u002F@andiarefun\\u002Fhow-to-earn-some-frel-with-ascendex-join-the-events-now-69d7e573199a', 'https:\\u002F\\u002Fmedium.com\\u002F@daviddrake_64812\\u002Fhow-will-different-cryptocurrencies-progress-in-the-coming-years-380cd0483b4d', 'https:\\u002F\\u002Fq9capital.medium.com\\u002Fq9-markets-network-effect-a1438ac6886d', 'https:\\u002F\\u002Fualecunracen.medium.com\\u002Fhow-many-bitcoins-per-block-currently-working-63dd5b067d1c', 'https:\\u002F\\u002Fporov.medium.com\\u002Fhow-to-find-tokens-address-in-different-networks-with-covalent-api-3393b28c90bc', 'https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fipfscloud-a-decentralised-cloud-storage-platform-12ed938a9307']"
